file,totalNotes,rule_1,rule_2,rule_3,rule_4,rule_5,rule_6,rule_7,rule_8,rule_9,rule_10,rule_11,rule_12
Qmcb4kkkXbc6tqGqq8G5e11xRRCWmMYT8uk3XiVjR6Uv4R_output.musicxml,155,948,543,672,130,429,91,83,7,8,116,84,30
QmcBCmS8Vae4REM7xyw7vJENvEEyrokt6ag7yd715nVpoV_output.musicxml,80,194,82,118,28,90,55,40,7,0,0,0,13
QmcbDw8A8d8EUjKzDX8iUXeQQLC5uuEJGEdf4myfa9MJ6v_output.musicxml,5148,69246,33459,64362,4573,28923,2593,2059,425,148,1518,1278,1709
QmcbJeWunzFAFsPM9Zw7PoVNDGnNhE9RH8GmoHLVdFGEak_output.musicxml,101,530,289,339,93,243,92,85,6,0,0,0,24
QmcCBEWa7vUW4pkBVrvBvJx4HusCy3jFJyQptC24H1xQFK_output.musicxml,66,42,42,29,14,44,23,8,2,0,0,0,1
QmcCcX3pKeden7gPZgiJt8uTC3iSAkYBVtQrynYzr8vHgX_output.musicxml,157,670,360,449,151,368,101,97,7,1,110,58,54
QmcD3zo8mUd9NcaaDR6TzPXc5Z5dzs8GkkBqN4F9K7yaW7_output.musicxml,124,92,115,73,46,148,41,31,8,2,5,22,2
QmcDF6vyFncajD69s4P7E6cL498pVt2FXQQzLDeZVUYJQR_output.musicxml,134,462,220,353,76,245,105,92,4,1,25,20,28
Qmcdsk79eMwpDTqPPY7zpxJwQ2JHeXGj5xKDXyMWwGPkrb_output.musicxml,130,554,273,362,121,317,96,108,7,1,147,110,45
QmcdWmTSkG8xsAu2p8vSagHtrPHmRGpot8if5JtHV2hySr_output.musicxml,176,718,405,526,214,489,105,105,6,0,160,88,77
Qmcef15nWEJ1FbCymLQF8hwN3wAwbmpbijport7BLED4dU_output.musicxml,45,212,102,186,21,74,27,11,0,0,5,12,10
QmcEi4Cc5RXgaRYMja1pM9PAajVwRk8eJQLqJL7gsQmsyy_output.musicxml,73,358,193,238,72,205,44,37,3,1,76,40,32
QmcEvKZgbBZv9bKFvJBX6k8GqdMp3A3KjtVbJCTeguSwW1_output.musicxml,119,376,183,266,80,212,95,79,3,0,15,0,12
QmceyRdmusNVxiC7E7pLDJHemhubbREMXLSt3rEQWMVruh_output.musicxml,83,498,272,335,87,245,57,63,2,0,118,90,30
QmcHcA7FbqM43ckuyCMMxvFGKmABJ6vphaQU8FhgVnoTNa_output.musicxml,138,498,288,327,128,321,91,99,5,1,138,118,20
QmcHeGWi3PLATjLoG63H6zQP6vdHRPqLWMbA3N5NtxrDBB_output.musicxml,131,28,47,22,21,56,36,20,9,0,0,16,1
QmcHjkMMFYXBphh4KcYT2La37UYbc7cR5Aod4nB5BSCXwn_output.musicxml,119,850,409,812,101,362,79,67,14,9,143,118,50
QmchKvfWtBnRv4gdB458iUUUSu7iK6FBFftBDo19tDG7Zd_output.musicxml,178,496,264,452,143,382,136,132,9,0,56,4,57
QmcHSZohGNYhu2wsRHkd4nXj9519yDEhALBsw84pZiWy92_output.musicxml,128,630,359,418,117,311,65,63,7,2,85,52,47
QmciLSKxvENXHaxgZte9qgenBRyvUaX56t43VVxv3Qi21C_output.musicxml,98,510,276,353,98,247,79,67,4,1,38,4,35
QmcjAvWFMDU9hxsho7eZTPV6vcTUANFmTtZDw2pRYPbVuh_output.musicxml,100,438,236,276,111,282,70,79,5,0,107,26,60
QmcJbDAAD4TnfcF7grjZZRUq2XGzzfiM7D7adymhaE3wCh_output.musicxml,194,824,490,627,227,572,120,96,3,1,226,84,88
QmcJKknKWdUw3DifPWvPmG7yRs6tjKBWXn4fmRwevDU4Zq_output.musicxml,357,512,235,488,105,309,115,81,13,0,0,0,11
QmckBoYje2nkDufYQ39ybmZcWMyvbC1DaceUHsMdGptbqt_output.musicxml,65,382,220,262,60,169,35,20,1,0,52,0,23
QmcKJcUvFvQ8dDWjJAgdx7Na27yAHXPQYrWvHBJgEFYtj8_output.musicxml,61,264,140,160,52,144,41,46,9,1,30,0,34
QmcLTiA8u2rvYirDUborAcLfwNwaptykdyhYnCbwYLmoTe_output.musicxml,130,682,311,540,100,325,78,81,8,1,205,64,56
QmcLXwiCUa2F2rXPzeaHp7DmafDeLxLyqRF6wX46fiNxfd_output.musicxml,139,652,383,586,116,400,90,90,7,2,102,24,61
QmcM5E2q6SMJuqk851axXftkF9yJ5B2yfk5VKGHwbvTzcf_output.musicxml,245,1148,747,1005,178,716,162,140,6,2,202,188,55
QmcMtSaHFqbvF2aJGx8EfJRkZBpx4nBczLbJguBk2ZELBJ_output.musicxml,11,16,20,10,5,24,5,5,0,0,1,4,0
QmcoccDnoTb2jqCrrLZSBb6NCQ8xn5qVkBixER8bnnWHsq_output.musicxml,430,854,592,740,298,1514,101,29,6,0,0,4,52
QmcoUfkR8kQPBqUfpdjEUPBwz1o3EA9MivECufeWaTF9Nq_output.musicxml,75,252,168,154,54,187,44,25,6,0,10,6,15
Qmcp4tsyqfFNmLqszQP2JMLXNyQHiBUX6j7oDxJDDE8oQV_output.musicxml,144,762,419,504,114,339,123,111,4,2,25,4,21
QmcPEe85q7b2VRDMCQ69VjxjZejahUp4sL6zsPyFGL2zY2_output.musicxml,214,98,130,92,81,185,77,48,7,1,0,0,10
QmcPewhbamQhZbk6ztxVs6VXREZQdN5HbguxC5iXssfqjN_output.musicxml,74,440,252,321,75,221,53,47,0,0,94,64,31
QmcpNvV99UCqAJSw6jQ5hXxkmxJJj6eZzjE889htPd6c6d_output.musicxml,1493,35474,15486,34093,1680,10643,980,996,191,82,1397,934,1033
QmcQbnyow3c4qA9C7rS6BNPYJVgJ9HCYvfiwDXHyk92BEU_output.musicxml,175,690,391,466,153,412,132,134,6,1,202,164,39
QmcQPv3kkCvyEUTSa46cBvN9e2UNGC5wAdoomxnVGkHXom_output.musicxml,232,798,416,509,256,538,188,182,2,2,272,228,78
QmcQzt6aNBqd6FtQoTrHvT2YfVfjS4rGjWaWNheGFjzXGp_output.musicxml,261,236,158,181,99,234,134,123,16,0,10,0,13
QmcrCjqTrNv46BAduLWLBwQdFyDthSNUznaE4QTbU4sFoV_output.musicxml,171,62,87,39,45,118,70,47,11,4,15,0,4
QmcrCsvDyDmtq4daRRPmH8p3T6eb3kmzpbvwxzNFms1dgi_output.musicxml,196,770,421,543,149,437,120,87,4,0,31,14,54
QmcrpVjPpBDFP8bUV5ibpbxTGCTY8tmynuAJ6zxRQZ8V15_output.musicxml,82,364,209,291,78,207,51,49,2,0,54,30,19
QmcRQNakwnFWNAcAsg6MR2h72KUSegdhxrZ1wm187qbpii_output.musicxml,186,714,355,542,205,442,128,149,3,0,222,54,89
QmcrzX4V5uEiMCiTQvWWot6nYDVDLztQZFR1HQyLZPBDkJ_output.musicxml,159,480,281,353,116,274,125,104,11,0,5,0,31
QmcS4SP7NKeLX3LH6kMH8Y8rW6KqpuzKm1jkVpBsC5eSaf_output.musicxml,173,104,104,97,48,170,60,32,14,3,10,30,2
Qmcs7jywfvcPuxEPLHUk3gCSsrPq8GdxMtTyBb8vQG9T1C_output.musicxml,263,116,138,120,88,198,94,61,16,0,0,4,5
QmcSaXLeSCLoQzfg3rMshcVsrGd4dThGzhDR3SVRJaJYcE_output.musicxml,144,510,301,492,103,318,52,36,6,0,76,0,32
QmcShJ1iuCLHw42v3Ho6Rnpzn7i4YSVb67pamTpVgp1bkC_output.musicxml,58,338,170,244,68,185,45,45,3,0,89,46,20
QmcsravbWqvsVb4ECmyeqwnJnDn17yvYaNsij4eHKv7QKD_output.musicxml,200,700,492,637,179,940,80,58,5,7,52,34,46
QmcszamfqGcBzVkhQzRyEbX9sR3oSC3RjrPMCTv7rawP7T_output.musicxml,570,3340,1832,2594,481,1962,321,265,42,8,153,34,159
QmcTDfuYC38r4ZZ77p2dzTok4ezCRHjYsupHSpa9iSxi4b_output.musicxml,215,436,313,401,134,414,99,95,11,4,20,4,18
QmcuxEUVMh642K22DQsrK1LwFGENQSVicr57uGXCDR2Tov_output.musicxml,85,366,186,249,68,184,43,37,4,0,93,22,59
QmcvLPEVSmo6e8LSLsVANEXakHXtAnEB7P6GYn4fNxQ9Yf_output.musicxml,172,694,317,526,172,367,136,137,9,1,127,42,54
QmcW3AmQUmP5B4foiJ55aWc5sAxcuaaRSw63Pku65DmPFW_output.musicxml,98,250,127,171,54,152,68,67,4,0,5,0,17
QmcwKfRuWAvnQofcMzu6fyDpGaxHwqyw2bd9AgPJg7EAqb_output.musicxml,56,340,193,297,47,226,37,34,3,0,15,4,21
QmcWRXata4m4oCipejDHXitAYjDW1M8rRJ6BbP2FoSxs5G_output.musicxml,59,192,95,147,39,111,55,49,2,0,10,8,6
QmcwSw8Qd2QJdvW6KrshNo57EAP6FmdCcmR3gRG2GZwUrm_output.musicxml,85,382,229,278,74,216,73,64,3,0,25,14,31
QmcwTbWUFFxddcXfJzrGrAsNqRYNdRPe31fpx8jncRFCcc_output.musicxml,96,304,162,224,85,217,94,92,4,0,21,4,22
QmcxbrUrbBziYZj2noKrtXPa87dxdhAAk12pUPDato1g9X_output.musicxml,100,826,394,744,93,390,72,68,8,0,10,8,30
QmcYR6VV43thbTkipn7TTckcojzeCV5Dyc28zgpd8eEki6_output.musicxml,96,440,246,313,104,250,71,63,6,0,15,26,25
QmcyxpgbpxZAxrNypLsa2Qop881UtGUw7ZJ775T3bmWcNe_output.musicxml,53,364,170,281,49,142,32,22,4,0,45,16,29
QmcZMyK152wGGmZQa3FScDrkP22aC96Q1nkdAGSQmUgymk_output.musicxml,129,790,405,608,137,418,107,102,7,3,50,8,51
QmcZo9AutYwuWHpW9BV1HMiN3F8tosTDPuLaCPEXC98Cb5_output.musicxml,148,1046,488,1042,125,451,119,119,11,0,0,4,27
Qmd1vYiah9fyrCnaZnBq2S7TP4NwnPBrax4QL1u3H18XHL_output.musicxml,548,252,307,294,179,408,213,177,30,9,81,48,2
Qmd2i6hj5jLgdCTJvQCtdsG24UHfVeTLNeVXLcdUmtYFUK_output.musicxml,242,592,454,511,140,455,127,80,7,1,80,56,29
Qmd39LFwAE197zR22PKoDuJJpGLqoogooLsyMBpPy4Ldtf_output.musicxml,118,252,169,206,83,249,60,49,1,0,5,0,13
Qmd3L9XksqAer64wcfK6cVkcbiwnA2hFW2yEZo2jUUj3wy_output.musicxml,164,648,321,528,130,386,110,88,10,2,70,4,49
Qmd3RSV3SCQZHgCYwGdyKW6kvsBGMzikyytRP9ocaWibvP_output.musicxml,137,566,339,381,140,329,99,100,6,5,188,118,64
Qmd3XbHAAbFCs9zrSabCREXvcmEvSPgQHeE86qaUkvKLhu_output.musicxml,562,2120,1369,1677,340,1324,280,172,32,0,35,16,66
Qmd4cA6nCNZgqnv44bt2KXpENk4TYMtpKFMvShp8kn5m9M_output.musicxml,64,318,158,248,61,187,54,46,2,0,10,0,33
Qmd5F8MobL911hrXeP4f6ESfDJ1RrwzRcB7NKwVHruDrpm_output.musicxml,149,520,276,353,183,325,100,96,1,0,203,106,49
Qmd5HD3Zm8Ci5FcY4d24aS63169rSfpe8G7XvPCz5babLi_output.musicxml,214,946,506,583,195,446,147,111,7,1,95,16,106
Qmd5Yh2uL2ReFyQBq8xLESJXpzzLLkUdKajuDz784GX7Kr_output.musicxml,84,100,109,72,35,139,25,10,5,2,0,0,5
Qmd6NYqLafpunqutFBt7eGHZhhM7Bo5jG2aDuKZ46NDkoh_output.musicxml,164,622,310,534,141,405,122,106,6,0,101,40,43
QmdaG5FwSocqHZvLs3VeQMXTKbT3gHmBuTe9zBciQP8Aeu_output.musicxml,163,554,351,454,90,273,58,39,7,1,44,14,20
QmdamjPsM5RqLRLYVYN3ssoswSaVoE33N7cqRxDrThiPZZ_output.musicxml,92,334,177,279,79,198,69,70,3,0,123,52,35
QmdB2HmdMp7iNWvoY2PEY9fyd6HaMnrHntCx3odVB9wqfE_output.musicxml,114,606,323,389,121,328,92,81,3,1,58,58,47
QmdBf4xcutYzLCj25VXoQEnFUMnEt5xmjvjeap7TtyyMif_output.musicxml,127,842,428,754,131,455,94,93,8,4,106,58,73
QmdDiCHuvDXE7YWDuaKap2dDc2Bn2pGdkyGzAqTJs9YTYy_output.musicxml,142,640,346,430,147,450,118,120,5,0,81,8,56
QmddSNgGSnQzGbAXs2U5krxTiWxRG9CqtLj4bTaLNgRBnQ_output.musicxml,196,1312,616,1113,164,663,122,113,11,2,205,148,95
QmdE3eLhgpKT8hgUwABjYzEjpVJM1qe8gQ7kwZ4gzyGVt2_output.musicxml,156,330,234,269,120,256,124,123,6,0,59,8,32
Qmde4TgkG3doChRowp1gDm5hstnDwrih1Mcpngv5vaqfU6_output.musicxml,114,488,269,327,99,280,96,96,10,0,20,4,28
QmdE9QXyGVUAYdjo76QujGCCsPxNfAzU9kHURbB6Z2V2vp_output.musicxml,189,750,406,566,204,558,135,142,0,0,188,160,80
Qmdem659haKwKQxq4Q2v7zQ4szviwwJ7Axue1hZ23rfXqX_output.musicxml,56,176,94,124,62,114,40,35,1,0,56,14,22
QmdfCxtxo32dssz4y7VHGCihLHCrDfWo8H63sfxgpbT3GS_output.musicxml,298,444,368,316,117,452,140,105,12,12,16,14,15
QmdfN3UaLrt25a88awFtDWLMMZATB4qJN61LfWuvj4MZZ8_output.musicxml,125,558,251,354,114,304,101,88,4,0,10,4,36
QmdFYPNkL65hqjWS73u8JK2XVQqAUHbQsKWmjorx14jjZr_output.musicxml,376,5070,2547,4674,360,2852,194,158,15,1,312,238,203
QmdghQhjX8nCEUFxViDMEdsUdFF1zfp2ZBZgv5jZ2ewZWg_output.musicxml,129,156,109,103,44,181,54,35,12,0,15,8,4
QmdGmF2RsNXjfHCyNEo5wziRrsER13twB2A7bvJeiwFXLs_output.musicxml,229,1322,773,930,200,843,121,74,5,1,146,92,82
QmdGr1c8FWRWv3fxmpGz97GQP9HQLwpHhkGs6dTn89HHaG_output.musicxml,189,80,106,67,67,166,62,56,12,6,0,4,10
QmdGurS2pyYH9V3uYz28ErcAPJoqsLUL7A5zqPFeobENSw_output.musicxml,108,300,225,395,65,208,94,90,3,0,38,46,27
QmdGx4WMzeV3NoqBa1doCMLHSzEcVpM7yxfJscYB7Udz3y_output.musicxml,98,1530,512,1617,75,418,40,30,7,5,38,14,38
QmdHbV5ya1MwSJnJNdSXw4UmKNU4JjtrBpSiFKMRS4F3rc_output.musicxml,120,2444,850,2252,166,754,110,108,4,4,128,86,134
QmdhR1LS5gYu2ArjUa3zU5JVZGWvGzfGZF3n5aNnh2CSNv_output.musicxml,62,236,128,185,66,140,46,43,3,0,71,48,36
QmdiGrwifZXGK2ZDErHTSfmLEXsroWH1EaAvYiBbT6yb5T_output.musicxml,66,246,125,167,58,136,44,36,2,0,25,0,31
QmdJFNWySAa6Th7Src3ZEVnfHmXbvenc1WijqrknMrbuRN_output.musicxml,136,772,452,758,120,438,88,78,5,4,128,82,25
Qmdjp64CWn4qytnCcfNWs7pqzLZYw9VV3BTq8sqtQ97Bh6_output.musicxml,60,238,112,171,56,119,37,25,2,0,53,30,24
QmdjrV9iHemT9tJJaoPChuVvkvnu92XMTeMHZ8rZvT3jVJ_output.musicxml,168,538,318,454,116,369,113,107,10,1,20,4,25
QmdjxwQXW8QLiecc2mvrLY1ZXKD5MR2ke6ZD7Vh4zVuH5S_output.musicxml,244,914,530,663,247,655,174,175,0,0,222,100,65
QmdKAGFQGShJkmJQqzgWZi9hF8X8mvHD4nXLmgGntjcGjY_output.musicxml,171,530,317,346,119,283,110,88,11,2,40,12,51
QmdkDbCtpWbuE7vBTQHQ3EmbS1m3CmHT3wz7xuE9XE63QK_output.musicxml,202,1176,602,1113,198,646,136,114,4,5,141,138,55
QmdLxxj3Cvi7MJMw7WfFq2a5VxxnBegwTFxgR1bkntLR61_output.musicxml,181,578,338,401,136,344,103,77,5,0,153,40,62
QmdmJ5W8PMvF3jYTKqqy7VheshDzqUD4hCCF19kNocj2Ge_output.musicxml,100,476,269,373,94,266,65,75,3,0,66,50,38
Qmdn1c921nzaRmsHjeVyqc7hiMSwciW75HhLNmEoqru7jV_output.musicxml,172,612,307,468,141,369,134,137,17,2,15,28,35
QmdNEinZSEwyoNwioPvLj3L4fuVmhLpBXSrz9K1acUHiuc_output.musicxml,137,636,317,534,122,326,95,93,6,1,119,24,34
QmdNNCXMdX1tUDXKzuKCVFQEJMAZjNWRmxStgLgwMmy3uh_output.musicxml,170,1004,505,887,161,487,138,135,11,2,252,106,80
QmdNSR2UaRcUbFjGen3Mks5q5XRumr4tq4jCYnKAjBrAtH_output.musicxml,126,366,237,307,82,266,99,79,5,0,15,0,11
QmdokTCDkwtCmUHVfVe24624DLMgg6k23c3xM1my9ur96v_output.musicxml,146,950,379,876,170,517,105,84,6,1,140,54,83
QmdpaPut8fsyaUp36j4z17V2dtwPmZfEg1ryJ3we7yLPta_output.musicxml,221,76,105,145,46,135,83,63,16,2,11,4,9
QmdPgHFv5TkpEUHzY53ur5oHN6AtQCPf9qccn4gKynJAEQ_output.musicxml,134,102,86,80,35,68,51,40,7,0,0,0,2
QmdPjReRn2xf8pU9pyEGDf2k3VqmV7jaQEDAxo2E5rAzKD_output.musicxml,1855,7700,4379,7099,1081,4361,689,384,93,40,680,498,328
QmdPq7LK7i1LLVC9fB8nqXC17cYSD7NmUTqpfVBZjYnzsH_output.musicxml,211,630,333,492,157,391,106,111,3,0,107,6,42
QmdprbD8ZY3AS9YtvLeFT9MaGDdqGUKhYjdjykjLu42KPb_output.musicxml,58,172,97,134,69,101,40,37,0,1,83,44,34
QmdPtGAX96p4VkcnWUw5NfugvZt7FYViArsRJSo1VMgzzZ_output.musicxml,138,482,277,318,97,261,73,50,3,3,95,28,50
QmdqnSFR6oSXpRuX2tsQZzhyBoAHy2cbE5duXxu3QkAXLc_output.musicxml,95,506,276,433,85,323,49,43,4,0,89,66,30
QmdR2rFy6U98b9PMhxGG5eti7hJWuz4smU7ZdMJra9V2A5_output.musicxml,121,66,52,74,42,94,46,25,8,1,5,10,9
QmdrVZUULpogWzEQJdswuH3UBacKdKmJNSdENY75rjVJ7v_output.musicxml,355,608,327,705,169,570,111,73,18,1,0,0,51
Qmdrx28omWLG8fShemqaTxUMFGKd8hkTF3F9bZT7xhmybH_output.musicxml,84,1062,368,1184,64,254,39,34,12,2,21,14,25
QmdRzo8EQrRuRx5PLpwmQzco9Gmr92FgDk8853bWXLa7fZ_output.musicxml,102,474,240,343,86,297,94,85,0,0,15,0,8
QmdSCM46vgL7ZnqZxxq6iK16A7xbciQNHNvwkkCsCyQvm1_output.musicxml,72,308,168,219,55,132,55,48,1,0,35,16,18
QmdsSaquA8h7obwheJUaDavxAPVXcomDdp9FkCfHTdHVfs_output.musicxml,494,2708,1633,2142,291,1339,244,178,22,0,123,82,69
QmdSVfwgsZPPEYTDNHQAMMBRcmG7YVWTWqCfbuJjNnpWqK_output.musicxml,180,182,110,172,54,228,71,53,18,4,0,4,3
QmdTcCdcUh25XJhNonSBZXGVtBw6NAjC9fFqJxCvWeLbVF_output.musicxml,154,786,414,590,91,334,67,39,9,3,37,46,31
QmdTdhWSxV8DpAYT5yST1VYRo9DskkEToAuWPViZ6r1UgG_output.musicxml,140,70,66,59,35,101,41,19,7,0,5,0,4
QmdTpvnfF5oU9DLHLnuTmFRFMgvdJ7sH4XV3BnkaZFXwPV_output.musicxml,132,472,339,349,55,218,40,20,8,1,14,14,10
QmdtwLD7FEapdqTWcn87nwhBWijEATd39rEDZVdCAqGok6_output.musicxml,242,1604,1069,1046,89,204,85,32,8,1,18,12,35
QmdTWMLc2JZyqkvMT3rxKu6VNrFXZbnYhySf51DcjUhGYP_output.musicxml,212,976,635,833,171,809,82,66,10,1,112,36,55
QmdUa3oT2k3jjxFizeQHXVDFRrJiMKuo8X8cNuynxk32q9_output.musicxml,64,222,122,176,74,145,48,48,1,0,112,56,33
QmdWEhPodj2ckKuvdMoucqMhjDzuoMFy2U3MW7wHNCps5S_output.musicxml,183,710,362,521,164,413,123,116,2,2,227,138,56
QmdWMYKPeGEDm2rJNcpQ2vjoMDQbfZk2mGUuD2oPtNk7vj_output.musicxml,79,372,197,248,70,168,50,33,7,4,76,40,42
QmdwPrDMnGiHd2fsW2fjAKPR1Uuwiwk8qMXYDneAvqQ6mr_output.musicxml,152,58,90,74,37,107,41,9,0,0,0,0,1
QmdwqBNLpt9SBHKd12kLYMXu9oY6sSRE5Ba4gE32b59on3_output.musicxml,929,9564,4298,9090,741,3479,437,326,39,27,395,260,378
QmdWt6RUZZFrQBWQ72WFq1ZebxBfwj1uppBhM64Wz6pcWs_output.musicxml,150,844,429,753,142,459,115,124,7,2,147,94,47
Qmdx15194VAvFeJ3QvJnVQp2myNuZU9DHnhsaMATTrR2xR_output.musicxml,121,998,481,865,118,467,87,81,5,4,123,116,30
QmdxLegAS5vxRCrZSVDm4GpvTRdkFe7CCxsPFDWxw9GkUD_output.musicxml,136,524,284,402,164,355,91,90,2,2,181,76,62
QmdXNsBQ5Fhza1tBzbHmPb1cwAxgqjppa9CWyvcMJxVKGw_output.musicxml,215,602,315,484,110,357,120,101,16,3,20,10,20
QmdXVGJ7nw7GD4mpbrxzK2iCCFCsrS3bmGV47z5YTMu2LP_output.musicxml,110,422,248,328,98,229,82,74,5,0,89,130,39
QmdYhcsCaoE4YEF1RZNbg1znRaAXN9ybkJVoYmciy6ChPi_output.musicxml,105,22,46,44,34,72,35,21,5,2,30,8,2
QmdYw3Ru4NmssMfphjSXJpaSSCVEhsQidTmyx9EC5yStcG_output.musicxml,439,4086,2340,3529,432,2451,320,281,19,4,148,52,208
QmdZsL2xknL5JrYtD9uB75gHmA7CpzHJB5evP1vgCkccd4_output.musicxml,147,412,248,335,132,311,108,107,4,2,176,72,48
Qme1gXvtaweeic59QBmDo3uVLxzpQBi8xdQtcUAJMXfyj3_output.musicxml,122,490,264,284,108,282,74,57,4,0,30,4,46
Qme1Hnxn5YtV9j57JTqXxCqs67gD5cGZwxrbT4MhD44g3K_output.musicxml,246,18368,4637,18256,355,3066,200,190,56,32,339,218,340
Qme1mq5s3AyYpdZJgDAc62HbzgJBMn6a4GuC8pWL4356jj_output.musicxml,138,458,258,337,103,324,115,98,1,0,25,10,30
Qme4fQNoPBhRBkgbT1KdtLX9hxgaoZFYiPTi8tbSW1ALMF_output.musicxml,80,382,201,244,89,247,53,48,1,1,87,58,40
Qme58TTn9kRwa7DCn848qJvvawusJmBZGZJ7FVURKqMADH_output.musicxml,59,498,231,398,61,221,38,36,1,0,50,38,18
Qme5ShKB7kcKmrEScwHRJQU3JgPKN6dCkHzr4ZVLkvh1iE_output.musicxml,131,358,202,275,106,270,105,89,3,1,75,4,17
Qme5XufwyFnupdqBSdrhBpP6x4ZRGSnFJYzPVfMUesSLqj_output.musicxml,86,26,29,32,16,32,32,16,2,2,5,0,0
Qme5yejPBfZpvAbBuwdcjdiazRWgZtKvvGivWVZmnKw9pg_output.musicxml,106,530,263,389,95,297,64,47,3,2,121,74,25
Qme7JFLA7CWSSkiKxB6rvei6CdBbtenHZdhhLsxUu6Y1w7_output.musicxml,103,24,54,29,28,79,28,16,3,0,0,0,3
Qme7M5cRmrvec9M9mtbKmr9Scd9TxM77GNYeFo8kE8oNu8_output.musicxml,500,1174,856,977,233,624,214,221,16,3,173,192,48
Qme7uaz6HsCoHRqr9uF6buBdsSZDkM6xNFjii7rcNU74qS_output.musicxml,157,616,403,475,153,391,102,81,3,0,195,84,68
Qme9ePDW9tzuX4sRdXnzyhVtbqFtGNBfVmLjov2me6M9ck_output.musicxml,425,206,214,234,123,314,131,75,25,11,33,24,7
QmeAf6nstjf5F24iVUtDzqpG5WK8dJ91A6gr5hgs2jLRSj_output.musicxml,94,300,140,195,101,180,67,60,5,0,144,70,49
QmeamoQYLjhQZegSs9nTRbQuGoi3W5BeNiY6DnihDnaBbp_output.musicxml,140,758,350,471,159,438,113,112,1,1,190,120,81
QmebGxubeEsu9ACC73CS9iYReyaCcLz2i4dUo3swjieW1C_output.musicxml,77,352,226,228,58,159,49,35,3,0,5,4,24
QmeBnL9C5uwYUY3wxw1jNpTx1Qx6wHGQpnNHbNyEkD9FwV_output.musicxml,144,50,74,57,45,114,42,19,10,1,24,8,7
QmeC3bLrvVbMwiss6UvjjLVK1LAM7N12ev21jUWFHcHuSo_output.musicxml,164,588,296,446,138,426,147,139,6,0,15,0,42
QmecjsAwjYg8suogBD2U7LmReso7hPQbgdW89zizcnxHjF_output.musicxml,155,764,355,618,97,322,61,40,6,3,43,40,43
QmeCMRSNwfeba2NcXaBEXRTw9x9ecvK28Tb95zsLnGFumD_output.musicxml,707,504,414,507,260,558,239,115,14,7,62,70,21
Qmecn43c3n2vMdT1viNeewhe3TMzT1Vyff3HKMy9CTfH2C_output.musicxml,156,56,70,62,50,123,57,36,15,4,5,4,4
QmeCRHQXiW3zU5ZMEbRnxCktNgGUtyrEodTwfPH9RevrTc_output.musicxml,60,260,154,192,37,108,45,49,3,0,63,30,24
QmeDLjubuDomxyXPzWWiXGLbc7aGh8Z1sbqQ1vWWjB6ki9_output.musicxml,128,674,360,538,136,364,99,104,4,1,50,0,61
QmeE3ADhrqrFqVPBpuK2YwBTgpao8U29pnWCaoZMLSFDgA_output.musicxml,171,1102,615,1048,174,602,114,98,10,5,210,144,69
QmeeU7iCBzHHkapa5ULXAKZgow6ubtfhN7GjcUrJV8RLGg_output.musicxml,260,172,188,164,105,275,66,29,15,11,91,62,6
QmefDh6omJmA31P6QNQ2CZhmyd9eVDKDw9bPhWf6mJTyx5_output.musicxml,167,942,489,786,118,528,87,74,9,1,82,74,24
QmefvMPGurnKtYT8bwvHAVcsYQCfHihSE6PWKErQp69Hh1_output.musicxml,188,558,392,465,117,518,132,123,9,3,49,18,47
QmeFyFdLEDTBv2amNVxwXb6RqdfyRmCirVxMbmzxceDTR1_output.musicxml,189,470,254,373,154,318,121,101,10,0,128,8,38
QmegefKbPct4BjJUyqRASCYaknYs8295K9nPPJtsEDNZuR_output.musicxml,166,1186,545,1070,167,543,116,88,6,5,183,132,50
QmeGhcb8hgLX34XM58xQseempKJti3x6AwjybNFN4mCxnx_output.musicxml,138,396,194,259,78,200,70,63,7,5,55,24,43
QmeGkdUH62qKaiQs9GDPgErB6G11W7WXbHZ73KpEZxELB2_output.musicxml,52,242,130,172,47,118,34,27,0,1,75,36,31
QmegunK3R6gZzsxN9eDcH5cwCGpwuEpRHxqSyt8iNWAdAX_output.musicxml,1034,1102,648,918,338,1221,544,257,30,8,340,516,41
QmeGYooDGHzCQ6G5ts4tXkbosNohhy3kMQB3qLRmyBJqQK_output.musicxml,334,1742,907,1136,382,859,246,241,1,0,343,92,232
QmeH2JBnsJXExECRKqjjRtXqKp28rRSk6kn5exSTyAuB8S_output.musicxml,430,3800,2001,3264,432,2122,252,207,17,4,352,116,203
QmeHeWeWhYXT5o9GkDUdzS5wn62v121hUVWv4g5bkheBgY_output.musicxml,128,428,249,281,122,266,91,85,6,2,172,94,48
QmeHNH8AdWBm56gu2KScp7qwLx4Rn7SgNB1LpTaNHzVmSh_output.musicxml,130,748,507,474,35,84,36,11,2,1,45,14,18
Qmei74ePs1HLCiy6THd5btkosg6ipxctBhf9mJmxxWgJWh_output.musicxml,62,276,154,214,53,140,43,36,4,1,35,0,33
QmejWGwGLfwQFSMXL2AwQctVVaxfEG6Be2LNPGmq78Qbeo_output.musicxml,251,842,468,599,214,502,175,162,10,4,156,42,81
QmeK4z2WxJK9crwNLdF31wQj5H2Sfd4y3nwysSamEXxfKZ_output.musicxml,232,708,466,526,157,416,161,138,5,0,40,4,38
QmeKNfAyaYiFgFGTzf3p9qLcUxxVmYLoWqLCTF3rf46LVb_output.musicxml,144,1452,657,1567,104,498,101,110,9,0,25,0,40
